team,pts,fg%,3pt%,ft%,oreb,dreb,ast,stl,blk,to,date
Grizzlies,114,0.5116,0.5185,0.4444,6,35,29,6,2,12,2018-01-15
Grizzlies,89,0.4375,0.4545,1.2727,9,31,16,7,3,19,2018-01-17
Heat,115,0.4607,0.3636,0.6364,14,36,27,15,6,10,2018-01-17
Nuggets,108,0.5479,0.2727,1.0,6,31,18,17,3,22,2018-01-19
Grizzlies,102,0.4396,0.3704,0.4444,17,23,26,14,3,20,2018-01-19
Grizzlies,100,0.4086,0.2727,0.8182,13,33,24,9,3,9,2018-01-21
Magic,107,0.5,0.32,1.08,5,39,19,4,9,14,2018-01-21
Grizzlies,98,0.525,0.3636,0.2727,6,36,26,8,5,20,2018-01-24
Spurs,100,0.4605,0.2727,1.0909,4,32,18,14,4,11,2018-01-24
Jazz,95,0.4459,0.4062,0.5,8,40,26,10,8,17,2018-01-27
Grizzlies,78,0.3735,0.2727,0.4545,10,29,16,4,5,15,2018-01-27
Nuggets,94,0.3678,0.2727,0.6364,18,31,17,10,5,7,2018-01-28
Grizzlies,101,0.4074,0.4062,0.6875,14,33,21,5,9,11,2018-01-28
Grizzlies,79,0.3846,0.2222,0.8333,9,29,13,4,7,19,2018-01-30
Hornets,140,0.5326,0.475,0.575,11,42,25,10,4,8,2018-01-30
Grizzlies,101,0.4762,0.4839,0.1935,7,28,25,8,4,13,2018-02-01
Timberwolves,93,0.4177,0.3333,0.7917,7,30,21,7,6,14,2018-02-01
Trail Blazers,103,0.481,0.2667,0.6333,8,30,15,7,8,12,2018-02-03
Grizzlies,108,0.4881,0.52,0.52,11,35,23,7,2,15,2018-02-03
Grizzlies,97,0.4815,0.3913,0.4348,7,26,24,8,4,13,2018-02-05
Jazz,107,0.5405,0.3871,0.4839,7,31,24,7,5,15,2018-02-05
Grizzlies,98,0.4545,0.4286,0.4286,9,33,20,7,5,17,2018-02-07
Trail Blazers,113,0.4643,0.3158,0.6053,8,35,28,9,2,13,2018-02-07
Grizzlies,95,0.3978,0.3125,0.3438,11,26,19,9,1,21,2018-02-09
Pelicans,123,0.5233,0.4444,0.4722,11,37,32,14,7,16,2018-02-09
Grizzlies,94,0.4118,0.2778,1.0556,10,25,20,11,5,17,2018-02-11
Timberwolves,113,0.4828,0.3182,1.0,18,34,27,10,7,17,2018-02-11
Grizzlies,123,0.4835,0.4194,0.7097,10,32,22,9,2,13,2018-02-12
Thunder,137,0.5529,0.4651,0.5349,8,37,32,8,3,14,2018-02-12
Pelicans,93,0.3947,0.3,0.8,4,38,17,5,7,17,2018-02-14
Trail Blazers,103,0.375,0.3448,0.931,18,45,17,7,7,18,2018-02-14
Magic,115,0.5059,0.4706,0.3824,6,37,27,10,1,16,2018-02-23
Pelicans,99,0.4588,0.25,0.5,9,34,30,9,5,19,2018-02-23
Timberwolves,104,0.494,0.2727,0.7273,11,36,20,13,3,21,2018-02-25
Pelicans,98,0.4286,0.2581,0.5806,9,29,27,13,4,19,2018-02-25
Hawks,105,0.4598,0.4722,0.2222,10,26,25,14,1,16,2018-02-26
Pelicans,106,0.5467,0.3939,0.3333,7,31,31,10,5,19,2018-02-26
Pelicans,114,0.5275,0.3636,0.1818,8,21,32,2,0,13,2018-02-28
Nuggets,146,0.6292,0.5143,0.4571,13,35,37,5,4,14,2018-02-28
Thunder,107,0.427,0.3143,0.5714,9,31,22,14,2,14,2018-03-02
Pelicans,114,0.5125,0.28,1.0,7,42,26,8,3,19,2018-03-02
Spurs,90,0.3977,0.25,0.5833,8,31,22,10,5,15,2018-03-03
Pelicans,107,0.4815,0.2917,0.9167,7,38,23,7,2,15,2018-03-03
Timberwolves,120,0.5802,0.3913,0.7391,10,34,30,10,1,17,2018-03-05
Pelicans,102,0.4643,0.4,0.2857,8,20,27,8,2,16,2018-03-05
Pelicans,108,0.4828,0.5,0.3,6,36,28,4,7,10,2018-03-07
Jazz,114,0.4941,0.4,0.6,8,38,25,7,3,7,2018-03-07
Pelicans,123,0.5233,0.4839,0.5806,4,44,22,2,3,10,2018-03-09
Trail Blazers,116,0.4476,0.3143,0.3143,9,35,20,6,3,4,2018-03-09
Nuggets,114,0.4362,0.4571,0.4571,10,30,22,7,4,9,2018-03-13
Pelicans,123,0.5349,0.3871,0.6129,11,38,28,4,5,11,2018-03-13
Pelicans,111,0.4725,0.4412,0.2941,7,35,27,8,8,19,2018-03-15
Nuggets,117,0.46,0.4444,0.25,11,37,30,12,4,15,2018-03-15
Pelicans,106,0.425,0.25,1.65,11,31,20,7,1,16,2018-03-17
Wizards,116,0.5,0.4,0.2857,10,34,29,8,3,16,2018-03-17
Pelicans,111,0.5,0.3333,0.5,11,37,23,10,2,15,2018-03-19
Magic,97,0.4235,0.2,1.05,10,30,16,7,2,14,2018-03-19
Pelicans,109,0.5342,0.6,0.64,6,31,27,5,10,14,2018-03-20
Heat,94,0.4235,0.3125,0.375,13,25,18,4,3,13,2018-03-20
Pelicans,108,0.5,0.4667,0.4,7,35,23,8,2,20,2018-03-22
Jazz,98,0.4524,0.2188,0.4688,6,30,23,12,1,14,2018-03-22
Pelicans,98,0.4231,0.2069,0.8966,7,31,20,5,6,15,2018-03-24
Timberwolves,116,0.4889,0.5,1.0556,13,34,26,10,5,9,2018-03-24
Trail Blazers,113,0.4455,0.2857,0.2619,14,25,24,13,6,11,2018-03-26
Pelicans,119,0.5488,0.3684,1.1579,9,34,26,7,6,18,2018-03-26
Pelicans,93,0.4375,0.3704,0.4815,9,34,27,5,6,12,2018-03-29
Hawks,94,0.4157,0.25,0.25,12,31,32,5,3,10,2018-03-29
Pelicans,101,0.4483,0.3462,0.5385,8,34,26,6,10,15,2018-03-31
Hornets,96,0.4235,0.2857,0.8571,10,39,16,5,6,14,2018-03-31
Pelicans,114,0.5111,0.5417,0.375,5,36,30,10,2,16,2018-04-01
Thunder,100,0.3814,0.25,0.4722,15,37,24,6,5,16,2018-04-01
Pelicans,107,0.4158,0.2424,0.4545,18,33,23,9,8,13,2018-04-04
Timberwolves,118,0.5053,0.4762,0.5714,12,38,21,9,3,12,2018-04-04
Jazz,133,0.5843,0.6667,0.7143,9,36,29,6,5,13,2018-04-06
Pelicans,109,0.5054,0.3636,0.3182,6,24,24,10,6,14,2018-04-06
Heat,123,0.463,0.3333,0.9444,13,45,26,12,5,13,2018-04-08
Pelicans,124,0.4444,0.2581,0.6452,13,43,27,9,13,15,2018-04-08
Pelicans,121,0.5051,0.3462,0.4615,12,31,26,7,3,12,2018-04-09
Spurs,116,0.4848,0.3462,0.4231,13,34,23,7,9,11,2018-04-09
Wizards,116,0.4792,0.3462,0.5769,10,39,34,10,4,12,2018-04-11
Pelicans,97,0.4634,0.3,0.75,2,36,23,3,10,15,2018-04-11
Jazz,116,0.4167,0.375,0.75,17,38,24,4,3,15,2017-10-18
Pelicans,99,0.4409,0.2857,0.5238,10,28,28,7,14,13,2017-10-18
Hornets,115,0.4839,0.2692,0.6923,8,37,22,8,9,13,2017-10-20
Pelicans,119,0.5,0.4091,0.2727,14,36,33,10,7,12,2017-10-20
Pelicans,93,0.4,0.375,0.9375,12,41,18,7,7,14,2017-10-21
Spurs,98,0.3737,0.2692,0.6538,15,37,16,10,11,10,2017-10-21
Trail Blazers,107,0.419,0.3125,0.2812,17,30,20,11,7,10,2017-10-24
Pelicans,103,0.4574,0.1667,0.5417,11,43,28,3,10,16,2017-10-24
Thunder,109,0.4316,0.2903,0.5806,14,37,24,13,4,18,2017-10-25
Pelicans,104,0.4578,0.3438,0.5312,7,37,28,13,3,21,2017-10-25
Spurs,98,0.4022,0.3333,0.6667,12,26,22,9,1,17,2017-10-29
Pelicans,122,0.5909,0.2632,0.6842,11,40,30,11,5,19,2017-10-29
Timberwolves,99,0.4353,0.4211,0.8947,11,31,23,7,4,13,2017-10-31
Spurs,107,0.4607,0.381,0.8095,12,38,22,8,11,11,2017-10-31
Spurs,117,0.5526,0.5882,1.3529,8,36,18,6,3,13,2017-11-01
Heat,100,0.4625,0.3462,0.6538,4,28,19,6,2,9,2017-11-01
Spurs,87,0.3371,0.1667,0.9583,17,32,19,8,8,17,2017-11-03
Magic,114,0.5714,0.4783,0.3043,6,39,22,9,7,17,2017-11-03
Hornets,101,0.4125,0.3333,1.125,11,35,16,11,1,12,2017-11-05
Spurs,108,0.4699,0.3333,0.7778,7,38,31,7,6,15,2017-11-05
Spurs,86,0.4177,0.2917,0.5417,13,32,20,4,4,16,2017-11-07
Timberwolves,98,0.4483,0.5,0.6111,11,30,27,9,4,6,2017-11-07
Thunder,101,0.4382,0.3913,0.6087,13,28,24,7,3,8,2017-11-08
Spurs,104,0.4416,0.4,0.6286,12,32,23,6,7,13,2017-11-08
Hawks,85,0.4353,0.2667,0.1,9,29,21,7,7,15,2017-11-10
Spurs,96,0.4494,0.3226,0.1935,14,38,29,7,5,18,2017-11-10
Spurs,106,0.4815,0.24,0.88,8,37,22,8,7,11,2017-11-12
Hornets,86,0.369,0.16,0.8,14,28,20,7,4,14,2017-11-12
Spurs,87,0.4079,0.2857,0.6071,8,31,14,11,9,17,2017-11-15
Thunder,90,0.4253,0.2727,0.4545,15,32,21,8,2,20,2017-11-15
Heat,105,0.5417,0.5294,0.2647,6,23,28,7,4,18,2017-11-17
Spurs,117,0.5287,0.52,0.48,10,24,30,6,7,11,2017-11-17
Spurs,93,0.519,0.3529,0.2941,9,44,17,7,9,23,2017-11-19
Trail Blazers,91,0.3958,0.24,0.36,12,25,18,13,2,8,2017-11-19
Spurs,89,0.4359,0.4762,0.5238,5,33,14,7,3,14,2017-11-20
Jazz,100,0.4595,0.4615,0.7692,5,36,18,7,4,12,2017-11-20
Spurs,110,0.4938,0.4783,0.8261,10,32,26,4,5,14,2017-11-24
Trail Blazers,111,0.5217,0.3478,0.3043,9,29,19,7,5,9,2017-11-24
Nuggets,80,0.3494,0.25,0.5357,11,30,18,9,4,15,2017-11-25
Spurs,112,0.519,0.5185,0.5926,6,37,23,9,3,15,2017-11-25
Spurs,99,0.4253,0.3636,0.7727,8,29,24,12,5,9,2017-11-27
Hawks,102,0.4651,0.36,0.52,11,39,23,8,2,15,2017-11-27
Nuggets,104,0.4651,0.4348,0.6087,10,28,22,11,6,13,2017-11-29
Spurs,106,0.5,0.375,0.2083,13,30,33,4,9,16,2017-11-29
Jazz,120,0.5652,0.5217,1.3043,5,32,26,6,5,17,2017-12-01
Spurs,111,0.4835,0.3846,0.5,11,25,25,9,5,12,2017-12-01
Spurs,99,0.4471,0.24,0.68,8,36,23,5,8,11,2017-12-04
Jazz,101,0.4167,0.4583,0.8333,9,34,15,7,5,9,2017-12-04
Spurs,109,0.5366,0.2727,0.6818,10,32,24,6,7,18,2017-12-06
Nuggets,117,0.4946,0.3125,0.4688,11,24,29,10,3,11,2017-12-06
Spurs,119,0.5059,0.3125,1.75,11,27,28,4,4,7,2017-12-08
Nuggets,122,0.4948,0.375,0.4375,18,34,33,5,3,11,2017-12-08
Spurs,94,0.4651,0.5,0.2,6,37,26,6,3,14,2017-12-10
Thunder,104,0.4588,0.3571,0.5714,11,38,24,8,4,15,2017-12-10
Magic,72,0.3415,0.3043,0.3913,9,32,16,5,3,20,2017-12-13
Spurs,108,0.4762,0.4737,1.0,11,37,24,10,7,12,2017-12-13
Timberwolves,101,0.4815,0.5833,1.3333,10,24,22,3,2,16,2017-12-15
Spurs,117,0.5104,0.2308,0.5,14,27,32,11,8,5,2017-12-15
Wizards,90,0.4217,0.32,0.48,9,26,27,11,4,12,2017-12-17
Spurs,98,0.4937,0.3043,0.5652,12,30,21,7,10,15,2017-12-17
Jazz,120,0.4886,0.3929,0.8214,5,29,24,10,3,15,2017-12-18
Spurs,124,0.5109,0.4118,1.3529,11,38,21,9,7,13,2017-12-18
Spurs,106,0.4483,0.4,0.72,10,27,29,7,5,8,2017-12-20
Wizards,116,0.5412,0.4167,0.5833,10,40,33,5,7,16,2017-12-20
Thunder,99,0.4353,0.3667,0.4667,10,33,19,11,3,15,2017-12-23
Spurs,103,0.4198,0.4194,0.7097,14,34,22,13,6,16,2017-12-23
Trail Blazers,105,0.4773,0.3929,0.3571,11,29,18,4,5,13,2017-12-26
Spurs,116,0.5595,0.3333,0.7143,4,32,21,12,3,7,2017-12-26
Hawks,91,0.3789,0.2333,0.4,6,32,19,11,4,13,2017-12-27
Hornets,109,0.4302,0.3056,0.6667,12,45,17,5,4,21,2017-12-27
Hawks,93,0.4737,0.4118,0.8235,6,35,14,9,1,20,2017-12-29
Heat,104,0.4588,0.3784,0.3243,10,31,21,12,6,19,2017-12-29
Nuggets,105,0.4615,0.2,0.85,11,35,25,8,4,11,2017-12-31
Hawks,100,0.4157,0.4242,0.3636,11,32,23,7,4,12,2017-12-31
Hawks,94,0.4096,0.4242,0.3636,10,22,19,11,1,24,2018-01-03
Wizards,113,0.5385,0.2917,0.9167,11,31,22,14,10,23,2018-01-03
Hawks,106,0.4301,0.4074,0.5556,11,38,25,7,3,17,2018-01-06
Magic,110,0.4694,0.2143,0.4286,13,39,17,9,7,16,2018-01-06
Magic,110,0.4891,0.3824,0.2059,10,29,39,7,2,12,2018-01-08
Hawks,117,0.5125,0.5152,0.5455,9,31,33,7,6,12,2018-01-08
Heat,104,0.4557,0.28,1.0,8,34,19,9,6,19,2018-01-10
Hawks,110,0.4578,0.3636,1.1818,10,29,25,8,6,12,2018-01-10
Hawks,117,0.5176,0.4688,0.4375,7,20,28,12,3,15,2018-01-12
Thunder,120,0.5366,0.52,0.76,15,25,24,11,5,19,2018-01-12
Wizards,99,0.4321,0.375,0.8333,9,31,24,6,5,13,2018-01-14
Hawks,113,0.4362,0.2973,0.5405,16,37,28,7,7,11,2018-01-14
Trail Blazers,89,0.4235,0.28,0.4,15,31,19,9,8,20,2018-01-15
Hawks,104,0.4494,0.4667,0.3333,13,32,29,12,3,13,2018-01-15
Hawks,89,0.3614,0.3077,0.8077,11,28,14,7,5,16,2018-01-18
Trail Blazers,110,0.5375,0.4333,0.3667,6,38,30,11,5,15,2018-01-18
Hawks,110,0.5,0.4444,0.6667,6,38,25,6,4,16,2018-01-19
Nuggets,97,0.4,0.2432,0.3243,14,26,27,13,6,12,2018-01-19
Jazz,90,0.4342,0.2667,1.3333,7,32,20,8,6,16,2018-01-21
Hawks,104,0.4819,0.4615,0.4615,10,34,24,8,5,17,2018-01-21
Hawks,110,0.4684,0.5,0.7,6,33,23,6,5,20,2018-01-24
Hornets,121,0.4545,0.3824,0.8235,11,32,25,13,8,11,2018-01-24
Wizards,129,0.5765,0.5625,0.4062,7,31,40,7,6,12,2018-01-26
Hawks,104,0.4318,0.2791,0.3721,11,21,24,2,4,12,2018-01-26
Timberwolves,100,0.4699,0.3684,0.7895,7,28,24,15,5,13,2018-01-27
Hawks,105,0.4937,0.3824,0.4118,8,36,27,8,8,21,2018-01-27
Hornets,123,0.5111,0.5312,0.4375,12,30,29,6,1,10,2018-01-29
Hawks,110,0.5065,0.375,0.625,4,25,26,5,4,9,2018-01-29
Hawks,98,0.4253,0.4,0.4,9,37,25,4,7,17,2018-01-31
Magic,100,0.4286,0.3103,0.6552,8,28,20,10,6,13,2018-01-31
Thunder,119,0.4719,0.4571,0.5429,9,29,27,9,11,7,2018-02-02
Hawks,107,0.4253,0.4194,0.6452,13,34,26,5,5,15,2018-02-02
Hornets,129,0.5287,0.5152,0.6061,6,39,30,3,3,10,2018-02-03
Hawks,117,0.4667,0.4444,0.4722,6,40,30,5,2,11,2018-02-03
Hawks,99,0.4043,0.2727,0.4242,11,41,21,7,3,13,2018-02-05
Jazz,94,0.3708,0.1765,0.6471,12,39,16,8,8,16,2018-02-05
Hawks,114,0.5325,0.4815,0.7037,4,33,26,10,2,20,2018-02-07
Timberwolves,126,0.5333,0.4333,0.5667,7,30,33,9,1,13,2018-02-07
Magic,88,0.3438,0.2778,0.3333,11,30,19,8,6,5,2018-02-09
Hawks,94,0.4824,0.3056,0.0278,5,47,33,0,3,14,2018-02-09
Hawks,98,0.4205,0.3939,0.3333,12,37,24,10,1,15,2018-02-11
Heat,101,0.4505,0.2424,0.3333,11,35,22,10,8,14,2018-02-11
Heat,115,0.4468,0.4474,0.3684,10,44,23,9,10,11,2018-02-14
Hawks,86,0.3667,0.3,0.3667,10,38,20,5,6,15,2018-02-14
Hawks,103,0.481,0.3333,0.4848,7,43,24,5,5,18,2018-02-23
Wizards,97,0.4023,0.36,0.72,9,36,18,8,4,12,2018-02-23
Nuggets,93,0.38,0.2581,0.2903,18,33,18,6,1,13,2018-02-26
Hornets,110,0.4691,0.4194,0.6774,10,40,17,5,5,14,2018-02-26
Magic,113,0.4227,0.3333,0.6061,9,30,28,11,4,11,2018-02-28
Hornets,120,0.5464,0.3333,0.4444,12,47,31,6,7,17,2018-02-28
Hornets,94,0.4157,0.3214,0.3929,10,30,24,8,3,11,2018-03-02
Timberwolves,112,0.4578,0.4167,1.0833,12,42,20,4,4,16,2018-03-02
Timberwolves,102,0.4111,0.2222,0.8148,10,28,13,8,6,10,2018-03-04
Hornets,118,0.4941,0.4231,0.8846,11,41,22,5,7,17,2018-03-04
Wizards,124,0.4848,0.3333,0.5152,9,34,25,4,6,12,2018-03-05
Hornets,129,0.4725,0.3571,1.1786,14,34,23,5,5,11,2018-03-05
Hornets,100,0.481,0.25,0.95,10,30,21,9,5,22,2018-03-07
Heat,105,0.4875,0.4,0.3714,9,30,25,8,4,21,2018-03-07
Magic,94,0.439,0.3125,0.375,5,35,24,5,5,20,2018-03-09
Hornets,104,0.4048,0.1765,1.9412,11,41,17,13,5,14,2018-03-09
Hornets,116,0.5309,0.52,0.68,9,32,22,7,4,12,2018-03-11
Thunder,103,0.4118,0.3462,0.9231,11,28,16,4,2,14,2018-03-11
Heat,104,0.5,0.3548,0.4839,5,35,25,10,8,16,2018-03-13
Hornets,98,0.4096,0.3704,0.7407,11,31,21,7,1,16,2018-03-13
Trail Blazers,93,0.4684,0.4167,0.375,5,42,19,2,3,20,2018-03-15
Hornets,91,0.3438,0.2258,0.5806,13,38,18,9,3,6,2018-03-15
Jazz,88,0.3636,0.3429,0.5714,8,37,19,5,8,14,2018-03-17
Hornets,99,0.4103,0.3333,0.963,8,38,17,8,2,12,2018-03-17
Thunder,101,0.4021,0.3077,0.5769,19,38,17,8,9,9,2018-03-19
Hornets,91,0.3976,0.3214,0.5714,9,41,16,3,7,14,2018-03-19
Wizards,109,0.4878,0.5652,0.6957,7,33,31,3,7,16,2018-03-21
Hornets,133,0.4898,0.4839,0.7097,13,36,27,10,5,9,2018-03-21
Heat,106,0.4943,0.4643,0.25,8,39,28,5,6,14,2018-03-23
Hornets,105,0.4556,0.2593,0.5926,8,35,22,9,8,7,2018-03-23
Hornets,91,0.3452,0.2083,1.1667,12,34,12,6,6,7,2018-03-25
Heat,95,0.4471,0.3077,0.4231,11,40,25,4,5,12,2018-03-25
Hornets,104,0.5065,0.4231,0.5769,5,31,21,7,1,10,2018-03-27
Nuggets,121,0.5679,0.5294,0.3235,5,36,30,10,2,11,2018-03-27
Hornets,103,0.3878,0.3939,0.4242,7,37,17,10,3,11,2018-03-29
Trail Blazers,109,0.4556,0.2903,0.5806,9,48,18,7,7,17,2018-03-29
Hornets,94,0.4118,0.375,0.625,5,28,17,8,2,7,2018-04-01
Jazz,106,0.4881,0.3448,0.4828,7,42,29,5,7,12,2018-04-01
Hornets,104,0.4318,0.4333,0.5,8,37,26,14,4,12,2018-04-03
Magic,102,0.4186,0.4054,0.4054,9,39,21,7,0,20,2018-04-03
Hornets,122,0.4889,0.4359,0.4359,13,28,26,7,5,8,2018-04-05
Wizards,105,0.4938,0.36,0.64,6,30,25,3,0,14,2018-04-05
Hornets,93,0.4545,0.2609,0.7391,9,37,22,6,2,17,2018-04-06
Wizards,107,0.4545,0.4615,0.2308,11,33,30,11,4,12,2018-04-06
Hornets,137,0.5581,0.5484,0.7742,9,41,32,4,5,9,2018-04-08
Magic,100,0.4468,0.3913,0.3043,12,24,27,2,3,8,2018-04-08
Heat,109,0.4356,0.2667,0.4333,11,33,27,6,4,13,2018-04-10
Magic,116,0.4778,0.381,1.0476,11,39,22,8,9,14,2018-04-10
Timberwolves,125,0.4505,0.4783,1.3913,10,30,20,16,4,16,2017-10-18
Heat,122,0.5269,0.2593,0.6296,15,35,17,8,5,24,2017-10-18
Heat,94,0.4675,0.4054,0.1892,8,33,23,9,6,23,2017-10-20
Nuggets,95,0.45,0.3913,0.6087,13,28,17,9,6,17,2017-10-20
Heat,84,0.3896,0.4,0.56,7,41,10,9,6,19,2017-10-21
Jazz,74,0.3378,0.2381,0.9048,4,36,12,10,7,17,2017-10-21
Wizards,102,0.4103,0.4737,1.5263,11,29,9,8,2,12,2017-10-23
Heat,93,0.4103,0.4333,0.5333,12,30,15,3,3,17,2017-10-23
Heat,91,0.4096,0.2857,0.3714,10,42,21,6,7,15,2017-10-26
Wizards,88,0.381,0.2857,0.4,7,39,18,4,4,12,2017-10-26
Heat,109,0.475,0.4872,0.359,9,33,29,4,4,13,2017-10-29
Timberwolves,97,0.4405,0.4118,0.9412,13,31,21,9,3,10,2017-10-29
Trail Blazers,102,0.5,0.3571,0.7143,5,28,14,7,2,11,2017-10-31
Heat,95,0.4722,0.4333,0.4667,10,26,19,6,1,15,2017-10-31
Magic,89,0.4074,0.25,0.9,10,32,14,8,5,17,2017-11-01
Heat,107,0.4505,0.3333,0.4242,16,37,22,11,5,15,2017-11-01
Heat,117,0.5114,0.5,0.625,11,29,24,6,2,8,2017-11-03
Magic,111,0.5432,0.4444,0.4074,9,28,31,2,9,12,2017-11-03
Jazz,102,0.4512,0.3125,0.5625,8,36,15,6,5,11,2017-11-07
Heat,103,0.4819,0.3103,0.4828,8,29,21,6,6,8,2017-11-07
Magic,111,0.4881,0.4333,0.5333,5,34,25,8,5,11,2017-11-10
Heat,109,0.4301,0.1304,1.1304,17,36,21,5,4,12,2017-11-10
Heat,113,0.4468,0.2727,0.6061,13,28,26,11,3,14,2017-11-11
Wizards,117,0.5,0.5833,0.9583,8,33,25,7,3,18,2017-11-11
Wizards,102,0.4416,0.35,1.35,8,32,22,4,2,15,2017-11-13
Heat,129,0.5909,0.3571,0.5357,5,37,27,9,5,10,2017-11-13
Heat,99,0.4286,0.3226,0.3548,10,36,24,6,4,11,2017-11-15
Trail Blazers,115,0.4578,0.3889,0.6944,9,41,23,5,6,12,2017-11-15
Nuggets,141,0.46,0.4737,0.8158,11,35,23,10,5,13,2017-11-18
Heat,149,0.549,0.5556,0.4722,7,39,36,5,11,11,2017-11-18
Heat,99,0.3908,0.4333,0.6,8,33,22,4,1,10,2017-11-20
Thunder,105,0.4286,0.3077,0.9615,12,39,17,7,1,11,2017-11-20
Thunder,115,0.4321,0.4,0.8857,7,36,21,9,4,9,2017-11-22
Heat,93,0.4598,0.2273,0.3636,8,35,21,6,4,15,2017-11-22
Magic,107,0.4713,0.3548,0.4516,8,28,24,7,5,12,2017-11-25
Nuggets,125,0.5287,0.4138,0.7241,13,37,29,9,4,12,2017-11-25
Magic,94,0.4684,0.3793,0.3103,7,34,19,6,4,15,2017-11-28
Trail Blazers,99,0.4368,0.5185,0.3333,10,31,21,7,2,12,2017-11-28
Jazz,125,0.4796,0.4118,0.5,14,40,31,10,4,10,2017-11-30
Magic,85,0.3827,0.2759,0.5172,11,35,13,10,5,16,2017-11-30
Magic,118,0.5055,0.3243,0.3784,7,37,28,4,4,14,2017-12-02
Timberwolves,124,0.4598,0.3478,1.5652,10,32,22,9,3,7,2017-12-02
Thunder,108,0.3958,0.375,0.625,21,27,17,8,5,13,2017-12-04
Magic,121,0.5921,0.4333,0.6,2,35,28,9,7,13,2017-12-04
Nuggets,103,0.4941,0.2857,0.619,6,38,21,7,7,12,2017-12-06
Magic,89,0.3976,0.2381,0.8571,11,31,18,5,7,14,2017-12-06
Trail Blazers,95,0.4302,0.4444,0.7222,6,39,18,7,9,14,2017-12-08
Magic,88,0.381,0.3448,0.4828,8,37,15,7,3,15,2017-12-08
Magic,103,0.4828,0.3077,0.4231,4,24,17,7,3,12,2017-12-09
Wizards,130,0.5465,0.5333,0.6667,12,37,29,5,2,16,2017-12-09
Magic,119,0.5125,0.4138,0.8621,12,28,32,7,3,15,2017-12-13
Wizards,125,0.5684,0.25,0.8125,14,27,26,9,6,11,2017-12-13
Timberwolves,102,0.4388,0.4375,0.5625,11,26,19,10,9,7,2017-12-15
Magic,108,0.4444,0.3548,0.5484,15,36,24,4,10,16,2017-12-15
Wizards,115,0.5412,0.2692,0.6154,12,26,35,14,6,14,2017-12-16
Magic,98,0.4416,0.3125,0.625,10,25,17,12,4,20,2017-12-16
Magic,105,0.4643,0.4138,0.5172,8,27,23,15,6,16,2017-12-19
Thunder,112,0.4773,0.44,0.68,14,36,24,6,6,20,2017-12-19
Magic,80,0.3412,0.3235,0.3235,6,30,18,7,4,14,2017-12-22
Jazz,94,0.4932,0.3226,0.3871,6,42,23,8,7,15,2017-12-22
Wizards,92,0.3474,0.2941,0.4706,18,32,17,5,1,12,2017-12-23
Magic,101,0.4286,0.4062,0.6875,6,36,20,6,7,16,2017-12-23
Wizards,109,0.4405,0.3,0.8667,10,28,24,13,3,15,2017-12-26
Nuggets,104,0.4875,0.3478,0.7826,9,35,27,5,2,23,2017-12-26
Trail Blazers,108,0.5125,0.375,0.7083,6,35,18,3,6,16,2017-12-28
Wizards,105,0.4607,0.3478,0.6522,7,30,20,9,4,11,2017-12-28
Wizards,92,0.4337,0.3571,0.3571,9,35,23,5,4,7,2017-12-29
Timberwolves,89,0.4118,0.3333,0.3,13,36,27,3,1,10,2017-12-29
Wizards,69,0.2875,0.2,0.95,12,19,9,8,2,13,2018-01-01
Jazz,116,0.5658,0.4706,0.4118,10,42,29,9,3,16,2018-01-01
Wizards,106,0.4719,0.44,0.44,11,33,20,16,6,9,2018-01-03
Trail Blazers,92,0.4103,0.4444,0.5926,7,34,18,2,5,18,2018-01-03
Jazz,107,0.4674,0.3333,0.303,11,28,23,15,3,12,2018-01-05
Wizards,104,0.5256,0.4,0.48,9,36,25,8,1,23,2018-01-05
Wizards,112,0.4884,0.4571,0.3429,12,27,25,10,2,23,2018-01-06
Thunder,121,0.5172,0.3333,0.8148,13,27,18,16,6,14,2018-01-06
Thunder,96,0.375,0.2812,0.8438,14,38,19,7,8,20,2018-01-08
Wizards,102,0.382,0.28,1.08,7,36,27,8,7,12,2018-01-08
Timberwolves,116,0.5287,0.3333,0.8095,11,26,23,10,7,10,2018-01-10
Wizards,111,0.5122,0.4,0.95,14,25,26,6,4,11,2018-01-10
Nuggets,108,0.4353,0.5,0.5,7,31,25,5,10,10,2018-01-12
Wizards,100,0.475,0.5,0.3571,8,38,28,3,2,17,2018-01-12
Nuggets,96,0.4675,0.4815,0.4074,7,31,21,4,3,20,2018-01-14
Jazz,106,0.5062,0.375,0.625,6,30,28,9,5,15,2018-01-14
Thunder,94,0.4222,0.3667,0.2333,18,26,16,15,7,16,2018-01-15
Nuggets,102,0.4634,0.3333,0.6296,14,31,27,7,7,18,2018-01-15
Nuggets,82,0.3571,0.2812,0.4062,12,23,13,9,2,20,2018-01-17
Trail Blazers,99,0.5205,0.3333,0.7619,8,35,22,12,5,21,2018-01-17
Nuggets,77,0.359,0.2059,0.4118,12,30,13,6,4,17,2018-01-20
Jazz,106,0.4828,0.4375,0.25,9,34,24,7,6,11,2018-01-20
Nuggets,94,0.4302,0.3243,0.2162,8,37,21,8,3,11,2018-01-22
Thunder,95,0.4815,0.2917,0.4167,6,34,13,9,5,10,2018-01-22
Timberwolves,112,0.4943,0.3333,0.75,8,29,28,12,2,8,2018-01-26
Nuggets,104,0.5,0.4643,0.6786,8,34,27,6,5,21,2018-01-26
Nuggets,102,0.4941,0.28,0.44,16,33,19,4,10,14,2018-01-28
