home_team,away_team,pts_h,fg%_h,3pt%_h,ft%_h,oreb_h,dreb_h,ast_h,stl_h,blk_h,to_h,pts_a,fg%_a,3pt%_a,ft%_a,oreb_a,dreb_a,ast_a,stl_a,blk_a,to_a,outcome,date
Pelicans,Timberwolves,98,0.4286,0.2581,0.5806,9,29,27,13,4,19,104,0.494,0.2727,0.7273,11,36,20,13,3,21,0,2018-02-25
Mavericks,Hornets,98,0.3956,0.2927,0.3415,5,47,22,10,6,12,102,0.3804,0.48,0.8,13,49,21,10,4,13,0,2018-02-25
Thunder,Timberwolves,113,0.4792,0.3548,0.3226,9,27,26,9,6,11,115,0.5,0.4,0.76,10,35,25,5,1,17,0,2018-02-25
76ers,Bucks,130,0.4952,0.4167,0.3056,17,40,35,15,7,12,95,0.4111,0.28,0.56,10,33,22,6,5,20,1,2018-02-25
Wizards,Knicks,97,0.4253,0.3158,0.8947,14,32,25,10,7,14,101,0.4659,0.2727,0.5909,10,34,26,10,6,14,0,2018-02-26
Pelicans,Hawks,106,0.5467,0.3939,0.3333,7,31,31,10,5,19,105,0.4598,0.4722,0.2222,10,26,25,14,1,16,1,2018-02-26
Clippers,Kings,122,0.5432,0.4194,0.6774,9,40,31,7,8,13,95,0.4167,0.3182,0.3636,10,27,25,11,7,9,1,2018-02-26
Lakers,Warriors,123,0.4947,0.375,0.8333,7,27,30,12,5,17,127,0.5,0.4,0.7,12,37,30,10,4,22,0,2018-02-26
Nuggets,Pacers,107,0.4607,0.3125,0.4688,13,36,31,10,8,16,104,0.4881,0.4737,0.6842,6,29,23,11,4,13,1,2018-02-26
Pistons,Bucks,105,0.4744,0.3077,0.8846,7,32,21,10,4,12,96,0.4699,0.4,0.32,7,29,27,6,6,13,1,2018-02-26
Bulls,Rockets,107,0.4651,0.4286,0.5357,3,34,26,6,5,11,116,0.4535,0.3704,0.3333,11,40,28,6,6,16,0,2018-02-26
Hornets,Nuggets,110,0.4691,0.4194,0.6774,10,40,17,5,5,14,93,0.38,0.2581,0.2903,18,33,18,6,1,13,1,2018-02-26
Celtics,Grizzlies,109,0.4535,0.3243,0.5135,9,35,25,5,5,8,98,0.4359,0.2174,1.087,5,35,27,4,2,10,1,2018-02-26
Mavericks,Suns,97,0.3814,0.2424,0.4545,18,22,20,8,1,8,124,0.6316,0.5,0.5769,5,41,35,5,6,14,0,2018-02-26
Clippers,Nets,123,0.5238,0.3704,0.9259,7,33,18,12,6,10,120,0.4348,0.4222,0.4667,13,31,30,8,4,14,1,2018-02-26
Timberwolves,Thunder,119,0.4884,0.3636,1.2273,17,27,23,5,7,15,116,0.5,0.2857,0.7857,11,24,19,8,9,14,1,2018-02-27
Raptors,Bulls,117,0.4699,0.4483,0.8966,13,36,26,10,4,17,100,0.4157,0.3125,0.5,10,29,22,7,2,19,1,2018-02-27
Timberwolves,Lakers,119,0.4667,0.25,1.2083,11,35,23,5,10,10,111,0.4574,0.2258,0.5806,11,35,19,6,4,13,1,2018-02-27
Warriors,Nets,114,0.5663,0.4783,0.3913,5,36,30,8,7,17,101,0.4235,0.2647,0.5882,10,28,24,7,1,12,1,2018-02-27
Mavericks,Timberwolves,92,0.4419,0.3929,0.1786,6,40,22,5,5,14,93,0.4217,0.32,0.6,6,38,14,10,6,9,0,2018-02-27
Pistons,Pacers,114,0.5181,0.4444,0.5926,8,42,25,3,5,15,97,0.4318,0.2917,0.5833,7,31,22,8,3,15,1,2018-02-27
Hornets,Pacers,117,0.5,0.3667,0.8667,5,31,27,6,3,21,123,0.5376,0.36,0.56,7,32,27,11,1,14,0,2018-02-27
Celtics,Hornets,134,0.6207,0.6,0.7,4,43,31,3,4,10,106,0.4615,0.3333,0.4815,9,24,24,6,6,7,1,2018-02-28
Hornets,Magic,120,0.5464,0.3333,0.4444,12,47,31,6,7,17,113,0.4227,0.3333,0.6061,9,30,28,11,4,11,1,2018-02-28
Lakers,Mavericks,124,0.5161,0.3939,0.4545,13,49,32,8,6,16,102,0.4066,0.4524,0.2143,3,26,25,9,8,11,1,2018-02-28
Nuggets,Pelicans,146,0.6292,0.5143,0.4571,13,35,37,5,4,14,114,0.5275,0.3636,0.1818,8,21,32,2,0,13,1,2018-02-28
Bulls,Pistons,107,0.4828,0.4722,0.1667,6,34,27,10,8,14,105,0.4457,0.4138,0.3793,13,32,28,8,7,12,1,2018-02-28
Lakers,Clippers,106,0.4894,0.1579,0.5789,11,24,25,7,3,12,121,0.4884,0.2812,0.875,15,34,23,7,6,13,0,2018-02-28
Magic,Warriors,112,0.4583,0.3929,0.4643,13,22,23,9,4,14,133,0.625,0.5,0.4583,7,35,46,9,11,19,0,2018-02-28
Jazz,Timberwolves,98,0.4405,0.35,0.25,8,23,23,8,4,15,109,0.5211,0.5,1.25,5,35,22,9,5,15,0,2018-02-28
Hornets,Nets,111,0.4824,0.2105,1.3158,6,30,19,5,5,13,125,0.5109,0.3438,0.625,9,34,30,7,7,10,0,2018-03-01
Spurs,Raptors,101,0.4444,0.25,0.8,18,37,19,4,12,20,97,0.425,0.2703,0.5135,5,29,17,11,4,14,1,2018-03-01
Mavericks,Trail Blazers,115,0.4565,0.3864,0.3182,8,35,27,8,5,7,109,0.4483,0.25,0.525,5,41,28,6,2,13,1,2018-03-01
Kings,Rockets,100,0.4773,0.3478,0.3478,9,33,19,5,4,17,105,0.3976,0.2667,0.6,12,32,19,7,3,14,0,2018-03-01
Pistons,Hawks,111,0.4382,0.4,0.7,20,31,23,7,5,17,104,0.4944,0.3333,0.3333,11,34,28,11,7,15,1,2018-03-01
Thunder,Timberwolves,111,0.519,0.3077,0.8077,13,29,28,7,7,18,107,0.5132,0.5,0.7083,6,20,26,7,5,16,1,2018-03-02
Pelicans,Thunder,114,0.5125,0.28,1.0,7,42,26,8,3,19,107,0.42700000000000005,0.3143,0.5714,9,31,22,14,2,14,1,2018-03-02
Hornets,Knicks,137,0.5484,0.3929,0.8571,11,32,25,5,4,14,128,0.5143,0.3,0.3667,11,30,25,6,1,10,1,2018-03-02
Timberwolves,Hornets,112,0.4578,0.4167,1.0833,12,42,20,4,4,16,94,0.4157,0.3214,0.3929,10,30,24,8,3,11,1,2018-03-02
Warriors,Raptors,117,0.5584,0.4615,0.7308,6,31,32,10,7,17,112,0.4574,0.2353,0.5294,17,25,30,10,6,16,1,2018-03-02
Heat,Warriors,95,0.4074,0.3784,0.4054,5,23,17,5,4,11,123,0.5595,0.3667,0.6,7,34,32,4,4,9,0,2018-03-02
Bulls,Heat,119,0.4773,0.4103,0.4872,7,38,27,6,2,9,111,0.4762,0.3333,0.5278,4,36,35,5,4,14,1,2018-03-02
Kings,Lakers,108,0.4468,0.52,0.44,17,31,28,5,5,11,113,0.4505,0.4474,0.3684,12,32,26,5,6,10,0,2018-03-02
Pacers,Hornets,93,0.40399999999999997,0.2581,0.1613,13,40,22,3,4,7,119,0.4646,0.4286,0.2143,13,42,27,5,7,6,0,2018-03-02
Clippers,Hornets,106,0.4737,0.3571,0.8571,6,36,24,9,5,16,98,0.3871,0.3333,0.4545,15,32,23,10,3,17,1,2018-03-02
Pelicans,Spurs,107,0.4815,0.2917,0.9167,7,38,23,7,2,15,90,0.3977,0.25,0.5833,8,31,22,10,5,15,1,2018-03-03
Rockets,Celtics,123,0.4483,0.3878,0.5306,10,30,24,11,5,10,120,0.4835,0.5417,0.7917,10,28,22,6,3,13,1,2018-03-03
Pistons,Heat,112,0.4828,0.5,0.5,11,43,24,2,5,13,103,0.4333,0.3514,0.3243,7,32,25,8,5,9,1,2018-03-03
Magic,Mavericks,105,0.4535,0.2759,0.6552,12,35,27,4,10,13,100,0.4382,0.3333,0.4,11,32,24,3,1,11,1,2018-03-03
Mavericks,Kings,88,0.4133,0.3333,0.4545,7,29,19,8,7,12,93,0.4253,0.4348,0.3913,16,41,20,8,3,14,0,2018-03-03
Bucks,Pistons,99,0.4872,0.3636,0.6818,11,32,24,10,16,15,95,0.3529,0.4054,0.5405,17,28,23,7,3,16,1,2018-03-04
Hornets,Timberwolves,118,0.4941,0.4231,0.8846,11,41,22,5,7,17,102,0.4111,0.2222,0.8148,10,28,13,8,6,10,1,2018-03-04
Pelicans,Warriors,115,0.4945,0.4103,0.2308,11,36,33,11,4,21,125,0.5172,0.4848,0.5758,5,35,36,14,5,16,0,2018-03-04
Lakers,Raptors,92,0.4557,0.1304,0.7391,9,40,20,7,6,21,101,0.4301,0.2414,0.4828,9,31,27,12,4,12,0,2018-03-04
Hawks,Lakers,104,0.375,0.2222,0.6667,8,33,21,14,3,11,123,0.5222,0.4545,0.4242,10,49,28,8,6,23,0,2018-03-04
Hawks,Bulls,97,0.3804,0.2292,0.3333,9,36,27,5,4,13,113,0.5,0.4375,0.5938,4,44,31,8,1,16,0,2018-03-04
76ers,Knicks,118,0.4592,0.2903,0.6129,14,44,34,9,3,12,101,0.38299999999999995,0.2903,0.6452,10,36,20,4,5,16,1,2018-03-04
Timberwolves,Trail Blazers,108,0.4615,0.3684,0.8947,11,21,19,6,2,10,107,0.5476,0.4167,0.2083,7,33,26,6,8,17,1,2018-03-04
Nets,76ers,97,0.3882,0.3571,0.75,13,29,17,5,5,18,120,0.5263,0.3462,0.4231,12,36,33,12,7,9,0,2018-03-04
Rockets,Grizzlies,90,0.4156,0.2368,0.4474,9,30,25,5,2,16,98,0.4265,0.3158,1.7895,3,35,16,5,2,12,0,2018-03-05
Bulls,Celtics,89,0.3951,0.3636,0.3939,7,29,18,14,1,13,105,0.4881,0.3333,0.3056,12,41,25,7,4,18,0,2018-03-05
Pelicans,Timberwolves,102,0.4643,0.4,0.2857,8,20,27,8,2,16,120,0.5802,0.3913,0.7391,10,34,30,10,1,17,0,2018-03-05
Bucks,Trail Blazers,113,0.525,0.3889,1.2222,7,28,22,9,8,14,110,0.4198,0.3929,1.1071,13,29,18,10,6,16,1,2018-03-05
Timberwolves,Thunder,104,0.4875,0.35,0.95,11,34,22,11,5,14,88,0.4,0.24,0.72,10,31,13,9,2,18,1,2018-03-05
Nuggets,Kings,96,0.4353,0.3333,0.4,18,40,25,7,2,16,79,0.3647,0.3636,0.4091,12,27,15,6,3,13,1,2018-03-05
Hornets,Wizards,129,0.4725,0.3571,1.1786,14,34,23,5,5,11,124,0.4848,0.3333,0.5152,9,34,25,4,6,12,1,2018-03-05
Pelicans,Bulls,132,0.4159,0.3636,0.5,15,40,32,14,3,13,128,0.4891,0.2581,0.9677,6,48,31,8,6,24,1,2018-03-05
Hornets,Warriors,87,0.3505,0.3158,0.6842,14,35,17,5,3,12,101,0.4762,0.3667,0.3333,8,39,26,8,12,15,0,2018-03-06
Trail Blazers,Raptors,85,0.3875,0.3077,0.5769,6,32,13,5,7,13,99,0.4483,0.3333,0.5417,8,39,17,10,9,9,0,2018-03-06
Clippers,Grizzlies,113,0.5493,0.3913,1.1304,4,30,23,5,3,19,105,0.48100000000000004,0.3077,0.8077,10,28,18,10,2,14,1,2018-03-06
Nets,Raptors,102,0.40700000000000003,0.4167,0.4722,9,29,21,9,6,11,116,0.4835,0.3548,0.5484,13,40,27,7,6,11,0,2018-03-06
Heat,Lakers,113,0.4842,0.2903,0.3871,14,26,23,6,5,11,131,0.5949,0.5517,0.7241,6,30,29,9,5,13,0,2018-03-06
Knicks,Pistons,109,0.4725,0.4483,0.3448,9,31,31,4,1,14,115,0.5176,0.4167,0.7083,10,33,24,8,5,9,0,2018-03-06
Hornets,Rockets,93,0.375,0.3793,0.5517,11,33,16,6,5,9,109,0.4471,0.386,0.193,7,44,21,5,6,15,0,2018-03-07
Kings,Pelicans,106,0.4691,0.35,1.15,5,29,25,7,5,12,114,0.4884,0.4062,0.5312,10,37,22,5,3,15,0,2018-03-07
Jazz,Pelicans,114,0.4941,0.4,0.6,8,38,25,7,3,7,108,0.4828,0.5,0.3,6,36,28,4,7,10,1,2018-03-07
Pistons,Warriors,98,0.413,0.4444,0.3704,15,34,20,8,2,11,102,0.4815,0.2692,0.6538,5,40,29,5,15,14,0,2018-03-07
Heat,Hornets,105,0.4875,0.4,0.3714,9,30,25,8,4,21,100,0.48100000000000004,0.25,0.95,10,30,21,9,5,22,1,2018-03-07
Timberwolves,Trail Blazers,120,0.5375,0.3684,1.4211,7,31,21,12,3,11,103,0.4937,0.44,0.56,8,30,19,6,3,17,1,2018-03-07
Bucks,Hornets,103,0.4706,0.3462,0.5385,5,37,24,8,4,13,94,0.4231,0.2692,0.8077,10,38,17,3,5,14,1,2018-03-07
Pacers,Pistons,107,0.4382,0.5357,0.5,13,38,22,4,5,10,100,0.4194,0.4242,0.2424,11,32,20,4,8,11,1,2018-03-07
Timberwolves,Celtics,109,0.4681,0.3871,0.2903,13,34,24,3,3,12,117,0.4943,0.3438,0.625,9,37,28,7,2,11,0,2018-03-08
Bulls,Bucks,96,0.4138,0.3529,0.3529,10,31,25,8,2,16,110,0.5325,0.4643,0.5357,7,36,28,11,4,14,0,2018-03-08
Nuggets,Raptors,129,0.5341,0.5,0.5938,9,34,35,9,4,12,111,0.4941,0.3548,0.5161,9,29,20,7,4,13,1,2018-03-08
76ers,Nets,120,0.4526,0.4444,0.8148,13,29,30,9,3,5,116,0.4494,0.5,0.7,11,36,25,4,5,12,1,2018-03-08
Clippers,Thunder,117,0.45,0.3,0.6,15,30,29,5,2,10,127,0.5368,0.4412,0.2941,11,35,23,4,6,13,0,2018-03-08
Spurs,Lakers,112,0.449,0.2333,0.5667,12,38,28,10,5,16,116,0.4348,0.4412,0.6176,10,36,26,10,4,15,0,2018-03-09
Grizzlies,Rockets,103,0.4706,0.4242,0.2727,6,36,26,10,6,9,89,0.3766,0.3684,0.4474,8,35,18,4,3,17,1,2018-03-09
Kings,Wizards,83,0.3902,0.2727,0.5909,11,32,13,8,2,17,110,0.4706,0.5,0.3824,13,36,28,9,3,15,0,2018-03-09
Hawks,Bucks,106,0.4675,0.4483,0.7241,3,28,27,9,2,16,117,0.5432,0.5,0.6154,5,38,30,9,3,14,0,2018-03-09
Knicks,Magic,73,0.3488,0.1481,0.3333,7,35,17,5,9,11,97,0.4205,0.3056,0.3333,11,42,28,7,5,11,0,2018-03-09
Clippers,Hawks,108,0.4471,0.5,1.2778,14,33,16,10,9,16,107,0.3958,0.2703,0.5676,19,37,20,9,8,14,1,2018-03-09
Trail Blazers,Pelicans,116,0.4476,0.3143,0.3143,9,35,20,6,3,4,123,0.5233,0.4839,0.5806,4,44,22,2,3,10,0,2018-03-09
Hornets,Magic,104,0.4048,0.1765,1.9412,11,41,17,13,5,14,94,0.439,0.3125,0.375,5,35,24,5,5,20,1,2018-03-09
Trail Blazers,Timberwolves,123,0.5488,0.5484,0.5161,6,31,24,4,1,10,114,0.5357,0.375,1.125,5,28,20,7,2,6,1,2018-03-09
Warriors,Trail Blazers,111,0.55,0.5,0.65,6,36,26,5,9,14,104,0.4205,0.25,0.8214,12,27,14,11,2,9,1,2018-03-09
Timberwolves,Pistons,97,0.5128,0.2273,0.5455,6,32,23,11,4,20,100,0.4699,0.32,0.56,11,26,25,10,2,19,0,2018-03-09
Lakers,Trail Blazers,103,0.3908,0.2973,0.6486,7,40,20,9,7,10,108,0.4217,0.4348,1.2174,7,43,19,6,5,14,0,2018-03-10
Trail Blazers,Bulls,124,0.561,0.4688,0.5312,5,43,21,3,6,17,108,0.4141,0.3824,0.3824,12,24,19,10,4,6,1,2018-03-10
Thunder,Pistons,98,0.4286,0.25,0.1875,13,32,22,13,6,14,99,0.4643,0.3784,0.1892,8,35,22,6,5,19,0,2018-03-11
Kings,Clippers,115,0.4941,0.3077,0.8846,10,34,23,9,3,15,121,0.5119,0.4194,0.7097,8,31,28,9,5,17,0,2018-03-11
Warriors,Mavericks,112,0.6026,0.5,0.3182,4,37,35,7,4,16,97,0.4512,0.3448,0.4483,8,23,25,7,1,11,1,2018-03-11
Nets,Mavericks,114,0.5119,0.3889,0.3889,10,33,25,4,6,10,106,0.4457,0.5455,0.5455,13,32,25,5,3,10,1,2018-03-11
Celtics,Pacers,97,0.4198,0.3243,0.4595,10,32,26,10,5,16,99,0.4815,0.5455,0.4091,6,33,26,9,7,18,0,2018-03-11
Jazz,Raptors,100,0.4375,0.3478,0.9565,10,23,11,9,5,13,109,0.5352,0.3667,0.7333,5,34,20,9,4,16,0,2018-03-11
Pacers,Kings,101,0.4235,0.4138,0.5862,14,39,25,8,7,14,83,0.4205,0.1429,0.5,9,36,15,8,5,14,1,2018-03-11
Thunder,Hornets,103,0.4118,0.3462,0.9231,11,28,16,4,2,14,116,0.5309,0.52,0.68,9,32,22,7,4,12,0,2018-03-11
Hawks,Rockets,104,0.4815,0.3333,0.4545,5,36,16,8,8,18,119,0.4719,0.3404,0.4043,9,35,28,14,4,12,0,2018-03-11
Knicks,Heat,122,0.5056,0.4865,0.3784,9,42,33,7,5,12,98,0.3977,0.2593,0.7778,7,35,20,7,5,13,1,2018-03-11
Bucks,Thunder,91,0.4156,0.2903,0.5806,4,27,24,8,4,14,110,0.5,0.4444,0.6667,9,37,24,6,3,15,0,2018-03-11
Wizards,Pistons,109,0.4831,0.3333,0.7619,16,33,28,12,6,11,91,0.44299999999999995,0.3,0.4,4,28,20,7,5,15,1,2018-03-12
Trail Blazers,Timberwolves,108,0.3913,0.3,0.9,12,36,17,9,6,8,99,0.4471,0.2,0.95,9,40,16,5,7,15,1,2018-03-12
Hornets,Bucks,126,0.5357,0.56,0.88,7,34,21,5,3,11,121,0.4945,0.5278,0.3333,9,31,29,3,3,14,1,2018-03-13
Lakers,Magic,108,0.4886,0.3333,0.3333,7,32,27,7,3,14,107,0.5,0.4286,0.3929,8,35,31,5,4,16,1,2018-03-13
Bulls,Timberwolves,114,0.494,0.3462,0.8846,5,34,22,5,4,11,113,0.4713,0.3636,1.0455,11,35,19,8,4,13,1,2018-03-13
Pelicans,Nuggets,123,0.5349,0.3871,0.6129,11,38,28,4,5,11,114,0.4362,0.4571,0.4571,10,30,22,7,4,9,1,2018-03-13
Lakers,Warriors,114,0.4457,0.4,0.88,7,38,23,9,9,12,116,0.4019,0.3235,0.5588,15,46,25,6,10,14,0,2018-03-13
Raptors,Wizards,96,0.4625,0.2083,0.7083,9,27,17,7,8,13,107,0.4706,0.4783,0.6957,11,35,19,9,3,17,0,2018-03-13
Hornets,Heat,98,0.4096,0.3704,0.7407,11,31,21,7,1,16,104,0.5,0.3548,0.4839,5,35,25,10,8,16,0,2018-03-13
Rockets,Jazz,137,0.5926,0.5897,0.4615,5,37,26,9,7,20,110,0.4318,0.3824,0.6176,8,25,22,7,3,13,1,2018-03-13
Nets,Grizzlies,118,0.5,0.4,0.75,9,32,27,5,9,22,115,0.5227,0.4348,0.5652,11,31,21,11,3,16,1,2018-03-13
Knicks,Bucks,102,0.4316,0.4286,0.5238,13,31,30,3,7,8,115,0.4839,0.4,0.6,12,36,30,6,10,10,0,2018-03-13
Pistons,Kings,108,0.5063,0.5417,0.625,8,27,28,10,3,14,99,0.5263,0.4762,0.4286,3,29,24,6,1,17,1,2018-03-13
Celtics,Wizards,124,0.4848,0.4615,0.6154,10,34,30,9,5,17,125,0.4742,0.375,0.6562,13,39,29,10,6,19,0,2018-03-14
Clippers,Kings,126,0.561,0.3871,0.7097,5,34,29,11,5,15,105,0.5059,0.3529,0.7647,10,27,26,12,4,16,1,2018-03-14
Spurs,Pistons,96,0.4268,0.4516,0.3871,10,41,30,2,7,16,93,0.4118,0.2963,0.5556,7,35,15,8,2,10,1,2018-03-14
Jazz,Timberwolves,116,0.5128,0.3103,0.9309999999999999,11,34,21,7,5,18,108,0.5135,0.5294,1.3529,2,25,14,9,0,12,1,2018-03-14
Kings,Thunder,94,0.4684,0.375,0.4583,5,42,21,6,5,23,86,0.3372,0.2703,0.4865,9,35,15,16,2,14,1,2018-03-14
Nuggets,Lakers,125,0.506,0.4839,0.8387,7,29,30,10,6,12,116,0.4891,0.4,0.3429,12,32,25,8,6,15,1,2018-03-15
Spurs,Bucks,87,0.425,0.3103,0.3448,9,34,23,8,6,18,94,0.4607,0.2778,0.3889,11,36,27,10,7,13,0,2018-03-15
Hornets,Trail Blazers,91,0.3438,0.2258,0.5806,13,38,18,9,3,6,93,0.4684,0.4167,0.375,5,42,19,2,3,20,0,2018-03-15
Nuggets,Pelicans,117,0.46,0.4444,0.25,11,37,30,12,4,15,111,0.4725,0.4412,0.2941,7,35,27,8,8,19,1,2018-03-15
Bulls,Wizards,90,0.425,0.2812,0.4062,9,36,23,11,2,14,101,0.4634,0.3421,0.3158,6,35,31,8,3,13,0,2018-03-15
Warriors,Grizzlies,97,0.4595,0.3333,1.0476,14,30,26,9,8,16,84,0.3333,0.3871,0.5161,15,26,20,10,6,16,1,2018-03-15
Rockets,Grizzlies,111,0.4458,0.3556,0.4667,11,35,18,14,4,15,96,0.48100000000000004,0.3,0.7,5,36,23,9,5,19,1,2018-03-15
Raptors,Bulls,119,0.5432,0.52,0.72,7,30,22,5,0,15,114,0.5,0.3793,0.7931,8,29,26,10,2,13,1,2018-03-15
Knicks,Cavaliers,109,0.5287,0.3667,0.2,8,29,26,4,7,14,123,0.4706,0.4222,0.5333,7,35,29,9,2,10,0,2018-03-15
Clippers,Rockets,113,0.557,0.4,0.6,4,37,30,6,10,18,102,0.4043,0.2955,0.2955,13,24,21,9,4,12,1,2018-03-16
Lakers,Cavaliers,127,0.5,0.3824,0.5294,14,37,30,9,4,13,113,0.4659,0.3871,0.6129,7,30,22,4,5,12,1,2018-03-16
Raptors,Pelicans,122,0.4592,0.381,0.381,10,38,27,8,4,12,118,0.5366,0.4194,0.5484,4,34,31,7,4,13,1,2018-03-16
Bucks,Pistons,104,0.4937,0.3636,0.8182,13,28,22,7,5,12,100,0.4138,0.3333,0.6,17,29,20,5,0,11,1,2018-03-16
Nets,Hornets,105,0.4194,0.3514,0.3784,10,36,22,6,11,12,111,0.38299999999999995,0.1875,2.25,23,45,18,3,2,13,0,2018-03-16
Magic,Celtics,83,0.3908,0.1786,0.3571,7,33,14,12,7,15,92,0.37799999999999995,0.3462,0.8077,16,39,16,7,6,18,0,2018-03-16
Wizards,Kings,110,0.5116,0.3235,0.3235,10,40,30,7,1,11,92,0.4048,0.5217,0.5217,10,25,19,8,4,10,1,2018-03-16
Warriors,Lakers,113,0.4941,0.2917,0.9167,10,32,24,9,13,15,106,0.4255,0.3793,0.5172,15,31,22,11,5,15,1,2018-03-16
Cavaliers,Knicks,98,0.3936,0.25,0.75,17,31,15,9,3,14,110,0.5059,0.4444,0.4444,8,31,30,10,3,15,0,2018-03-17
Grizzlies,Rockets,83,0.3605,0.2593,0.5185,15,33,18,6,7,12,105,0.4487,0.4186,0.3953,9,36,21,8,9,16,0,2018-03-17
Wizards,Pelicans,116,0.5,0.4,0.2857,10,34,29,8,3,16,106,0.425,0.25,1.65,11,31,20,7,1,16,1,2018-03-17
Timberwolves,Jazz,97,0.4222,0.3333,0.5417,7,25,19,10,1,12,121,0.6053,0.3929,0.6429,6,39,29,8,7,16,0,2018-03-17
Bulls,Magic,105,0.4545,0.2812,0.5,11,35,25,6,3,11,101,0.4405,0.3226,0.5484,7,32,24,8,7,9,1,2018-03-17
Bucks,Grizzlies,110,0.4878,0.5455,0.8182,10,26,23,6,5,10,103,0.4868,0.4231,0.6923,8,29,21,5,1,14,1,2018-03-17
Raptors,Nets,116,0.4767,0.5,0.7143,5,38,26,5,7,10,112,0.4881,0.4074,0.7037,5,35,21,5,9,9,1,2018-03-17
Clippers,Nuggets,109,0.4598,0.3333,0.6333,17,31,22,10,5,20,104,0.433,0.2,0.6,20,34,23,13,7,19,1,2018-03-17
Pistons,Nuggets,84,0.3544,0.36,0.76,11,29,17,7,2,20,103,0.5063,0.3333,0.4333,6,38,27,8,3,17,0,2018-03-17
Hornets,Jazz,99,0.4103,0.3333,0.963,8,38,17,8,2,12,88,0.3636,0.3429,0.5714,8,37,19,5,8,14,1,2018-03-17
Pelicans,Celtics,108,0.5,0.3333,1.1111,5,39,33,9,5,10,89,0.4023,0.3462,0.3846,9,35,17,8,3,12,1,2018-03-18
Lakers,Nuggets,112,0.4444,0.375,0.425,12,40,20,6,3,15,103,0.4419,0.325,0.35,5,39,26,12,4,19,1,2018-03-18
Warriors,Nuggets,81,0.381,0.1111,0.5185,11,27,25,14,8,16,96,0.4634,0.25,0.4643,10,35,25,10,4,18,0,2018-03-18
Hornets,Thunder,91,0.3976,0.3214,0.5714,9,41,16,3,7,14,101,0.4021,0.3077,0.5769,19,38,17,8,9,9,0,2018-03-19
Magic,Pelicans,97,0.4235,0.2,1.05,10,30,16,7,2,14,111,0.5,0.3333,0.5,11,37,23,10,2,15,0,2018-03-19
Hawks,Kings,126,0.6329,0.5,0.3125,9,44,40,9,6,18,80,0.3523,0.2143,0.4286,11,18,18,12,2,12,1,2018-03-19
Wizards,76ers,120,0.433,0.2727,1.3636,16,36,21,8,10,9,115,0.4624,0.4286,0.4,11,37,25,6,6,17,1,2018-03-19
Rockets,Raptors,113,0.4177,0.3077,0.8974,14,34,21,4,4,19,129,0.5256,0.4667,1.1,5,31,28,11,4,12,0,2018-03-19
Jazz,Thunder,96,0.4935,0.3103,0.3793,7,34,22,11,4,18,87,0.4103,0.3333,0.3636,8,30,15,14,4,17,1,2018-03-19
Rockets,Nuggets,125,0.5488,0.439,0.4146,8,38,30,13,4,18,95,0.4023,0.303,0.4545,15,28,19,11,5,19,1,2018-03-19
Hawks,Pistons,91,0.4571,0.3548,0.5161,7,27,28,6,6,16,105,0.4556,0.4333,0.3333,14,32,26,10,3,15,0,2018-03-19
Nets,Cavaliers,114,0.4578,0.4595,0.5676,7,31,27,7,3,9,121,0.5057,0.4286,0.75,11,38,25,5,2,11,0,2018-03-19
Jazz,Clippers,125,0.5488,0.3929,0.8571,11,45,21,9,3,20,113,0.439,0.3056,0.8333,7,27,18,17,2,14,1,2018-03-19
Mavericks,Bucks,111,0.48100000000000004,0.5,0.4211,7,42,27,7,2,16,79,0.3784,0.24,0.68,8,30,13,8,5,12,1,2018-03-19
Timberwolves,Bulls,122,0.4894,0.3143,0.5429,10,41,25,6,4,11,104,0.4667,0.2609,0.6087,4,38,21,5,9,14,1,2018-03-20
Warriors,Cavaliers,99,0.4634,0.2703,0.3514,10,37,28,7,7,15,92,0.3182,0.4167,0.5833,19,31,12,8,0,14,1,2018-03-20
Heat,Pelicans,94,0.4235,0.3125,0.375,13,25,18,4,3,13,109,0.5342,0.6,0.64,6,31,27,5,10,14,0,2018-03-20
Celtics,Thunder,100,0.4138,0.3611,0.4167,11,41,22,6,5,17,99,0.4118,0.3704,0.7037,8,36,19,6,6,13,1,2018-03-20
Lakers,Heat,91,0.4211,0.4737,0.9474,7,42,22,5,4,20,92,0.38299999999999995,0.2778,0.2778,12,31,23,14,6,11,0,2018-03-20
Magic,Nets,104,0.4348,0.3548,0.4194,11,33,25,4,4,9,111,0.4598,0.3529,0.5588,11,37,28,6,5,8,0,2018-03-21
Hornets,Wizards,133,0.4898,0.4839,0.7097,13,36,27,10,5,9,109,0.4878,0.5652,0.6957,7,33,31,3,7,16,1,2018-03-21
Pelicans,Raptors,116,0.5055,0.3704,0.5185,10,22,31,13,3,14,125,0.5921,0.4706,0.5588,6,31,27,8,6,21,0,2018-03-21
Pacers,Lakers,110,0.4943,0.2857,0.8571,9,35,24,9,8,6,100,0.4419,0.2424,0.4848,14,33,20,4,3,13,1,2018-03-21
Raptors,76ers,128,0.4719,0.2955,0.7045,8,43,23,5,10,13,94,0.3902,0.3333,0.9167,8,33,18,5,4,20,1,2018-03-21
Warriors,Jazz,126,0.593,0.4783,0.5652,4,46,37,8,7,16,101,0.4022,0.2609,0.9129999999999999,10,33,21,10,2,13,1,2018-03-21
